countrycode,year,v_c,v_i,v_g,v_x,v_m,v_gdp,q_c,q_i,q_g,q_x,q_m,q_gdp,pop,xr,xr2,v_gfcf,q_gfcf,emp,avh
COL,2002,175533490.558023,45033000.276231,34775568.770727,36370731.209435,48210389.13234,243737786.292172,346029620.3080574,66823739.10748835,67259144.4280486,76474152.52575502,61379603.75173824,496589381.4458141,40.87536,2504.241330833333,2504.241330833333,43453305.44121899,65862136.96472229,14.681527,2032.288623742382
COL,2003,192132416.458563,54138131.965747,37569844.752965,45172716.344476,58746405.78439999,270585177.124613,356223875.5503704,74411638.2520597,68483923.23786271,82102883.06743853,66394340.09575757,516047057.2942925,41.483869,2877.652458333333,2877.652458333333,52233433.408271,73427365.35070369,15.246301,2016.248736744697
COL,2004,211228757.973243,63664630.039399,42649382.496768,51649120.14097299,63562252.41016699,305773321.640659,369989812.0487996,82733246.34869227,72860366.0415666,90156037.63592456,73214437.29093982,543567986.5876907,42.075955,2628.6129025,2628.6129025,61380230.69436999,81599980.57755247,15.829067,2004.256360752336
COL,2005,229366000,73189000,47166000,57355000,69118000,337958000,385004910.4623043,93283072.80410099,76635194.13410851,95307520.18775912,81928365.679588,569151340.7972202,42.647723,2320.834176666667,2320.834176666667,70843000,92376645.51310635,16.476458,2013.928660963583
COL,2006,257066000,87536000,52969000,67653000,83620000,381604000,409524638.6726274,109079450.4989573,80630565.17950499,104379168.4777446,96414784.62639645,607380446.922528,43.200897,2361.1394075,2361.1394075,86177000,109716608.8920977,17.057182,2037.660281524818
COL,2007,287306000,100503000,58834000,70417000,88554000,428506000,436359441.0059543,126310792.7725643,84314502.69061016,110871434.9785784,109775981.8091418,648306982.6073273,43.737516,2078.291836666666,2078.291836666666,103194000,131539339.5547741,17.972843,2061.671549436717
COL,2008,314924000,113043000,62638000,86302000,100353000,476554000,454319211.1077996,137784006.0938767,88275035.32903998,113129618.3734263,123510859.0946324,669593753.4055674,44.25497499999999,1967.711309166667,1967.711309166667,104451000,127969037.0785153,18.254555,2085.965759992177
COL,2009,333624000,110284000,69238000,82381000,93953000,501574000,462071466.0502722,129109711.199875,92479487.76456113,107239751.8821722,112830018.7324471,677224754.7516505,44.750054,2158.25590299025,2158.25590299025,113611000,133669491.4244916,18.429766,2051.219176230017
COL,2010,358720000,119088000,74864000,88904000,97516000,544060000,485418734.5543215,141455305.9274349,97312272.30371116,109451429.2939952,125049328.1318587,707663744.9579471,45.2227,1898.56963600842,1898.56963600842,119947000,143165954.0218829,18.891344,2045.434612115122
COL,2011,399719000,142348000,82635000,119326000,125005000,619023000,512118868.5765324,167647073.622324,103615136.8318812,122867477.4340437,150345654.7522952,756831449.5507647,45.662748,1848.13946995183,1848.13946995183,135685000,160649928.324852,19.497694,2029.695622628622
COL,2012,437446000,147329000,89815000,125378000,133461000,666507000,540975083.6813419,172486555.2362382,108596017.7602584,128363685.4276732,164440690.0177755,786443504.4915789,46.07571799999999,1796.895912311,1796.895912311,140824000,166007545.9028792,19.976185,2016.91606511415
COL,2013,467973000,158404000,100668000,129154000,142106000,714093000,566007086.9199277,185951942.9824779,118256133.7217489,134367107.5528661,178457655.257714,826819464.9792514,46.495493,1868.7853270908,1868.7853270908,152400000,180083502.4742355,20.318954,2011.754855654983
COL,2014,503294000,183122000,108666000,126907000,159086000,762903000,590065295.9696057,208179816.7256027,123785852.0556718,133978855.5046931,192306001.3195449,864018311.7212452,46.967696,2001.781048176,2001.781048176,172979000,196661474.7176923,20.399382,2004.793059819852
COL,2015,551013000,191305000,119188000,125936000,182750000,804692000,608315454.8066814,205783195.2174381,129790342.7569083,136200254.1230953,190227286.2865739,889557808.1798385,47.520667,2741.88085479965,2741.88085479965,188122000,202183522.0347168,21.104355,1997.032510982362
COL,2016,596525000,200116000,125605000,127124000,185588000,863782000,617948879.5973169,205448669.524175,132157740.2022257,135915809.6009615,183491518.5452166,908126268.0750992,48.175052,3054.12167321081,3054.12167321081,191180000,196341201.5392813,21.186785,1989.178969660817
COL,2017,630636000,198816000,136972000,139408000,185361000,920471000,630636000,198816000,136972000,139408000,185361000,920471000,48.909839,2951.3274023476,2951.3274023476,199976000,199976000,21.277929,1974.231456035449
COL,2018,670870000,210255000,151875000,156703000,203772000,985931000,649605930.6683363,202919722.4570848,146601638.2305343,140593325.7450103,196096999.9265796,943623875.4815476,49.661048,2955.70396997842,2955.70396997842,210523000,203074473.8083772,21.398232,1968.367261795698
COL,2019,728000843.687209,236950071.59552,164389466.182298,168849457.973234,235847344.326118,1062342495.11214,679563651.1390359,211557068.7608731,152916391.0472037,144999614.4653952,214092730.1582976,974972977.2598646,50.339443,3280.83163119763,3280.83163119763,229236478.192799,212320391.2112058,21.199608,1968.367261795698
COM,1960,3970.041236574265,608.2214066904875,1057.608893230528,725.1807137057957,2119.807678286058,4290.083472925076,46793.57193471611,12399.58899877031,8752.075129315723,19861.87546957643,14864.80881187752,62236.99157326103,.1781007019712824,245.1898594711653,245.1898594711653,,,,
COM,1961,3970.041236574265,608.2214066904875,1376.071101086289,653.4236456529851,2026.482788366536,4646.771644610568,46350.02637731479,12245.07695155948,11290.17762391064,17669.76212409803,13975.88452314113,66812.75184702183,.1822976275522005,245.2548610818068,245.2548610818068,,,,
COM,1962,4267.263808872772,1009.647497843106,1466.498667346428,580.5794088237865,2186.468246992831,5312.208478519054,48789.50208185735,19932.04953564283,11786.12811622274,15411.22092492815,14815.42439558636,76049.63486718739,.1866601003931792,245.0086636668535,245.0086636668535,,,,
COM,1963,5296.927112084366,1009.647497843106,1611.968994194468,1061.133952966922,2853.074637035856,6216.605242747195,58990.94471484493,19429.88595665038,12632.16276188029,27434.63045139233,18766.20499943335,85843.92236465495,.1911968701653394,245.0111660762773,245.0111660762773,,,,
COM,1964,6177.978899105754,1350.251462658639,1611.968994194468,906.7476101978282,3079.720664368925,7178.137017280289,65644.06449675985,24721.92034151409,12019.51701712543,22319.70048167042,19424.66718425826,95298.93362966485,.1959293684843449,245.0219691608628,245.0219691608628,,,,
COM,1965,6729.963084697674,1703.019919624081,1466.498667346428,816.5077834042626,3639.670003886054,7393.568271045197,68305.30015830064,29859.44428831916,10473.31720112489,19264.02642068232,21893.90507228799,95195.40497415127,.2008673317172307,245.0557669466776,245.0557669466776,,,,
COM,1966,7356.253258425649,2031.459392289705,1611.968994194468,1005.685306102091,3932.976599925898,8432.168898673905,72740.71336515836,34649.31452916827,11173.48327832497,23050.40489407638,23046.21568583807,105778.0608008887,.2060204962310315,245.673266989178,245.673266989178,,,,
