"","COUNTRY","SECTPERF","FUNCTION","GENDER","MEASURE","TIME_FORMAT","UNIT","POWERCODE","obsTime","obsValue","OBS_STATUS"
"26578","POL","PNP","RSE","_T","HC","P1Y","PER","0","2014",168,NA
"26579","POL","PNP","RSE","_T","HC","P1Y","PER","0","2015",164,NA
"26580","POL","PNP","RSE","_T","HC","P1Y","PER","0","2016",714,NA
"26581","POL","PNP","RSE","_T","HC","P1Y","PER","0","2017",1732,"D"
"26582","POL","PNP","RSE","_T","HC","P1Y","PER","0","2018",1851,"D"
"26583","POL","_T","RSE","F","FTE","P1Y","FTE","0","1995",17440,NA
"26584","POL","_T","RSE","F","FTE","P1Y","FTE","0","2003",21947.3,NA
"26585","POL","_T","RSE","F","FTE","P1Y","FTE","0","2004",22684.1,NA
"26586","POL","_T","RSE","F","FTE","P1Y","FTE","0","2005",24521.1,NA
"26587","POL","_T","RSE","F","FTE","P1Y","FTE","0","2006",22902.9,NA
"26588","POL","_T","RSE","F","FTE","P1Y","FTE","0","2007",24186.4,NA
"26589","POL","_T","RSE","F","FTE","P1Y","FTE","0","2008",23523.7,NA
"26590","POL","_T","RSE","F","FTE","P1Y","FTE","0","2009",23314.1,NA
"26591","POL","_T","RSE","F","FTE","P1Y","FTE","0","2010",24745,NA
"26592","POL","_T","RSE","F","FTE","P1Y","FTE","0","2011",24449.6,NA
"26593","POL","_T","RSE","F","FTE","P1Y","FTE","0","2012",24608.6,NA
"26594","POL","_T","RSE","F","FTE","P1Y","FTE","0","2013",25900.9,NA
"26595","POL","_T","RSE","F","FTE","P1Y","FTE","0","2014",27764.6,NA
"26596","POL","_T","RSE","F","FTE","P1Y","FTE","0","2015",29190,NA
"26597","POL","_T","RSE","F","FTE","P1Y","FTE","0","2016",30158,NA
"26598","POL","_T","RSE","F","FTE","P1Y","FTE","0","2017",40618,"D"
"26599","POL","_T","RSE","F","FTE","P1Y","FTE","0","2018",41466.3,"D"
"26600","POL","BES","RSE","F","FTE","P1Y","FTE","0","1995",2992,NA
"26601","POL","BES","RSE","F","FTE","P1Y","FTE","0","2003",1502.3,NA
"26602","POL","BES","RSE","F","FTE","P1Y","FTE","0","2004",1783.7,NA
"26603","POL","BES","RSE","F","FTE","P1Y","FTE","0","2005",2586.3,NA
"26604","POL","BES","RSE","F","FTE","P1Y","FTE","0","2006",2465.2,NA
"26605","POL","BES","RSE","F","FTE","P1Y","FTE","0","2007",2831.4,NA
"26606","POL","BES","RSE","F","FTE","P1Y","FTE","0","2008",2609.6,NA
"26607","POL","BES","RSE","F","FTE","P1Y","FTE","0","2009",2291.4,NA
"26608","POL","BES","RSE","F","FTE","P1Y","FTE","0","2010",2445.9,NA
"26609","POL","BES","RSE","F","FTE","P1Y","FTE","0","2011",2319.2,NA
"26610","POL","BES","RSE","F","FTE","P1Y","FTE","0","2012",3133.1,NA
"26611","POL","BES","RSE","F","FTE","P1Y","FTE","0","2013",4301.8,NA
"26612","POL","BES","RSE","F","FTE","P1Y","FTE","0","2014",4823.2,NA
"26613","POL","BES","RSE","F","FTE","P1Y","FTE","0","2015",5873,NA
"26614","POL","BES","RSE","F","FTE","P1Y","FTE","0","2016",9223,"B"
"26615","POL","BES","RSE","F","FTE","P1Y","FTE","0","2017",12663,"D"
"26616","POL","BES","RSE","F","FTE","P1Y","FTE","0","2018",13302.7,"D"
"26617","POL","GOV","RSE","F","FTE","P1Y","FTE","0","1995",4732,NA
"26618","POL","GOV","RSE","F","FTE","P1Y","FTE","0","2003",5050.2,NA
"26619","POL","GOV","RSE","F","FTE","P1Y","FTE","0","2004",4984.5,NA
"26620","POL","GOV","RSE","F","FTE","P1Y","FTE","0","2005",4896.5,NA
"26621","POL","GOV","RSE","F","FTE","P1Y","FTE","0","2006",5043.2,NA
"26622","POL","GOV","RSE","F","FTE","P1Y","FTE","0","2007",5236,NA
"26623","POL","GOV","RSE","F","FTE","P1Y","FTE","0","2008",4890.5,NA
"26624","POL","GOV","RSE","F","FTE","P1Y","FTE","0","2009",5334.8,NA
"26625","POL","GOV","RSE","F","FTE","P1Y","FTE","0","2010",5694.5,NA
"26626","POL","GOV","RSE","F","FTE","P1Y","FTE","0","2011",5275.3,NA
"26627","POL","GOV","RSE","F","FTE","P1Y","FTE","0","2012",5588.7,NA
"26628","POL","GOV","RSE","F","FTE","P1Y","FTE","0","2013",5676.9,NA
"26629","POL","GOV","RSE","F","FTE","P1Y","FTE","0","2014",5763,NA
"26630","POL","GOV","RSE","F","FTE","P1Y","FTE","0","2015",5634,NA
"26631","POL","GOV","RSE","F","FTE","P1Y","FTE","0","2016",1300,"B"
"26632","POL","GOV","RSE","F","FTE","P1Y","FTE","0","2017",1774,"D"
"26633","POL","GOV","RSE","F","FTE","P1Y","FTE","0","2018",1572.5,"D"
"26634","POL","HES","RSE","F","FTE","P1Y","FTE","0","1995",9716,NA
"26635","POL","HES","RSE","F","FTE","P1Y","FTE","0","2003",15381.2,NA
"26636","POL","HES","RSE","F","FTE","P1Y","FTE","0","2004",15900.3,NA
"26637","POL","HES","RSE","F","FTE","P1Y","FTE","0","2005",16990.4,NA
"26638","POL","HES","RSE","F","FTE","P1Y","FTE","0","2006",15339.4,NA
"26639","POL","HES","RSE","F","FTE","P1Y","FTE","0","2007",16095.5,NA
"26640","POL","HES","RSE","F","FTE","P1Y","FTE","0","2008",16013.8,NA
"26641","POL","HES","RSE","F","FTE","P1Y","FTE","0","2009",15682.9,NA
"26642","POL","HES","RSE","F","FTE","P1Y","FTE","0","2010",16581.9,NA
"26643","POL","HES","RSE","F","FTE","P1Y","FTE","0","2011",16831.6,NA
"26644","POL","HES","RSE","F","FTE","P1Y","FTE","0","2012",15820.6,NA
"26645","POL","HES","RSE","F","FTE","P1Y","FTE","0","2013",15869.7,NA
"26646","POL","HES","RSE","F","FTE","P1Y","FTE","0","2014",17129.5,NA
"26647","POL","HES","RSE","F","FTE","P1Y","FTE","0","2015",17631,NA
"26648","POL","HES","RSE","F","FTE","P1Y","FTE","0","2016",19344,NA
"26649","POL","HES","RSE","F","FTE","P1Y","FTE","0","2017",25765,"D"
"26650","POL","HES","RSE","F","FTE","P1Y","FTE","0","2018",26177.1,"D"
"26651","POL","PNP","RSE","F","FTE","P1Y","FTE","0","1995",0,NA
"26652","POL","PNP","RSE","F","FTE","P1Y","FTE","0","2003",13.6,NA
"26653","POL","PNP","RSE","F","FTE","P1Y","FTE","0","2004",15.6,NA
"26654","POL","PNP","RSE","F","FTE","P1Y","FTE","0","2005",47.9,NA
"26655","POL","PNP","RSE","F","FTE","P1Y","FTE","0","2006",55.1,NA
"26656","POL","PNP","RSE","F","FTE","P1Y","FTE","0","2007",23.5,NA
"26657","POL","PNP","RSE","F","FTE","P1Y","FTE","0","2008",9.8,NA
"26658","POL","PNP","RSE","F","FTE","P1Y","FTE","0","2009",5,NA
"26659","POL","PNP","RSE","F","FTE","P1Y","FTE","0","2010",22.7,NA
"26660","POL","PNP","RSE","F","FTE","P1Y","FTE","0","2011",23.5,NA
"26661","POL","PNP","RSE","F","FTE","P1Y","FTE","0","2012",66.2,NA
"26662","POL","PNP","RSE","F","FTE","P1Y","FTE","0","2013",52.5,NA
"26663","POL","PNP","RSE","F","FTE","P1Y","FTE","0","2014",48.9,NA
"26664","POL","PNP","RSE","F","FTE","P1Y","FTE","0","2015",51,NA
"26665","POL","PNP","RSE","F","FTE","P1Y","FTE","0","2016",291,NA
"26666","POL","PNP","RSE","F","FTE","P1Y","FTE","0","2017",416,"D"
"26667","POL","PNP","RSE","F","FTE","P1Y","FTE","0","2018",414,"D"
"26668","POL","_T","RSE","F","HC","P1Y","PER","0","2000",33572,NA
"26669","POL","_T","RSE","F","HC","P1Y","PER","0","2003",37065,NA
"26670","POL","_T","RSE","F","HC","P1Y","PER","0","2004",37594,NA
"26671","POL","_T","RSE","F","HC","P1Y","PER","0","2005",38426,NA
"26672","POL","_T","RSE","F","HC","P1Y","PER","0","2006",38065,NA
"26673","POL","_T","RSE","F","HC","P1Y","PER","0","2007",38802,NA
"26674","POL","_T","RSE","F","HC","P1Y","PER","0","2008",38509,NA
"26675","POL","_T","RSE","F","HC","P1Y","PER","0","2009",38794,NA
"26676","POL","_T","RSE","F","HC","P1Y","PER","0","2010",39383,NA
"26677","POL","_T","RSE","F","HC","P1Y","PER","0","2011",38908,NA
"26678","POL","_T","RSE","F","HC","P1Y","PER","0","2012",39681,NA
"26679","POL","_T","RSE","F","HC","P1Y","PER","0","2013",41424,NA
"26680","POL","_T","RSE","F","HC","P1Y","PER","0","2014",42958,NA
"26681","POL","_T","RSE","F","HC","P1Y","PER","0","2015",43870,NA
"26682","POL","_T","RSE","F","HC","P1Y","PER","0","2016",48297,NA
"26683","POL","_T","RSE","F","HC","P1Y","PER","0","2017",71611,"D"
"26684","POL","_T","RSE","F","HC","P1Y","PER","0","2018",73088,"D"
"26685","POL","BES","RSE","F","HC","P1Y","PER","0","2000",3332,NA
"26686","POL","BES","RSE","F","HC","P1Y","PER","0","2003",2128,NA
"26687","POL","BES","RSE","F","HC","P1Y","PER","0","2004",2561,NA
"26688","POL","BES","RSE","F","HC","P1Y","PER","0","2005",3029,NA
"26689","POL","BES","RSE","F","HC","P1Y","PER","0","2006",2830,NA
"26690","POL","BES","RSE","F","HC","P1Y","PER","0","2007",2937,NA
"26691","POL","BES","RSE","F","HC","P1Y","PER","0","2008",3221,NA
"26692","POL","BES","RSE","F","HC","P1Y","PER","0","2009",2675,NA
"26693","POL","BES","RSE","F","HC","P1Y","PER","0","2010",2674,NA
"26694","POL","BES","RSE","F","HC","P1Y","PER","0","2011",2827,NA
"26695","POL","BES","RSE","F","HC","P1Y","PER","0","2012",3717,NA
"26696","POL","BES","RSE","F","HC","P1Y","PER","0","2013",5004,NA
"26697","POL","BES","RSE","F","HC","P1Y","PER","0","2014",5526,NA
"26698","POL","BES","RSE","F","HC","P1Y","PER","0","2015",6530,NA
"26699","POL","BES","RSE","F","HC","P1Y","PER","0","2016",11064,"B"
"26700","POL","BES","RSE","F","HC","P1Y","PER","0","2017",17076,"D"
"26701","POL","BES","RSE","F","HC","P1Y","PER","0","2018",17415,"D"
"26702","POL","GOV","RSE","F","HC","P1Y","PER","0","2000",5307,NA
"26703","POL","GOV","RSE","F","HC","P1Y","PER","0","2003",6150,NA
"26704","POL","GOV","RSE","F","HC","P1Y","PER","0","2004",5906,NA
"26705","POL","GOV","RSE","F","HC","P1Y","PER","0","2005",5691,NA
"26706","POL","GOV","RSE","F","HC","P1Y","PER","0","2006",6002,NA
"26707","POL","GOV","RSE","F","HC","P1Y","PER","0","2007",6228,NA
"26708","POL","GOV","RSE","F","HC","P1Y","PER","0","2008",5892,NA
"26709","POL","GOV","RSE","F","HC","P1Y","PER","0","2009",6367,NA
"26710","POL","GOV","RSE","F","HC","P1Y","PER","0","2010",6877,NA
"26711","POL","GOV","RSE","F","HC","P1Y","PER","0","2011",6457,NA
"26712","POL","GOV","RSE","F","HC","P1Y","PER","0","2012",6501,NA
"26713","POL","GOV","RSE","F","HC","P1Y","PER","0","2013",6597,NA
"26714","POL","GOV","RSE","F","HC","P1Y","PER","0","2014",6718,NA
"26715","POL","GOV","RSE","F","HC","P1Y","PER","0","2015",6469,NA
"26716","POL","GOV","RSE","F","HC","P1Y","PER","0","2016",2312,"B"
"26717","POL","GOV","RSE","F","HC","P1Y","PER","0","2017",3090,"D"
"26718","POL","GOV","RSE","F","HC","P1Y","PER","0","2018",2739,"D"
"26719","POL","HES","RSE","F","HC","P1Y","PER","0","2000",24925,NA
"26720","POL","HES","RSE","F","HC","P1Y","PER","0","2003",28758,NA
"26721","POL","HES","RSE","F","HC","P1Y","PER","0","2004",29099,NA
"26722","POL","HES","RSE","F","HC","P1Y","PER","0","2005",29652,NA
"26723","POL","HES","RSE","F","HC","P1Y","PER","0","2006",29171,NA
"26724","POL","HES","RSE","F","HC","P1Y","PER","0","2007",29607,NA
"26725","POL","HES","RSE","F","HC","P1Y","PER","0","2008",29379,NA
"26726","POL","HES","RSE","F","HC","P1Y","PER","0","2009",29744,NA
"26727","POL","HES","RSE","F","HC","P1Y","PER","0","2010",29804,NA
"26728","POL","HES","RSE","F","HC","P1Y","PER","0","2011",29590,NA
"26729","POL","HES","RSE","F","HC","P1Y","PER","0","2012",29385,NA
"26730","POL","HES","RSE","F","HC","P1Y","PER","0","2013",29757,NA
"26731","POL","HES","RSE","F","HC","P1Y","PER","0","2014",30633,NA
"26732","POL","HES","RSE","F","HC","P1Y","PER","0","2015",30792,NA
"26733","POL","HES","RSE","F","HC","P1Y","PER","0","2016",34552,NA
"26734","POL","HES","RSE","F","HC","P1Y","PER","0","2017",50658,"D"
"26735","POL","HES","RSE","F","HC","P1Y","PER","0","2018",52139,"D"
"26736","POL","PNP","RSE","F","HC","P1Y","PER","0","2000",8,NA
"26737","POL","PNP","RSE","F","HC","P1Y","PER","0","2003",29,NA
"26738","POL","PNP","RSE","F","HC","P1Y","PER","0","2004",28,NA
"26739","POL","PNP","RSE","F","HC","P1Y","PER","0","2005",54,NA
"26740","POL","PNP","RSE","F","HC","P1Y","PER","0","2006",62,NA
"26741","POL","PNP","RSE","F","HC","P1Y","PER","0","2007",30,NA
"26742","POL","PNP","RSE","F","HC","P1Y","PER","0","2008",17,NA
"26743","POL","PNP","RSE","F","HC","P1Y","PER","0","2009",8,NA
"26744","POL","PNP","RSE","F","HC","P1Y","PER","0","2010",28,NA
"26745","POL","PNP","RSE","F","HC","P1Y","PER","0","2011",34,NA
"26746","POL","PNP","RSE","F","HC","P1Y","PER","0","2012",78,NA
"26747","POL","PNP","RSE","F","HC","P1Y","PER","0","2013",66,NA
"26748","POL","PNP","RSE","F","HC","P1Y","PER","0","2014",81,NA
"26749","POL","PNP","RSE","F","HC","P1Y","PER","0","2015",79,NA
"26750","POL","PNP","RSE","F","HC","P1Y","PER","0","2016",369,NA
"26751","POL","PNP","RSE","F","HC","P1Y","PER","0","2017",787,"D"
"26752","POL","PNP","RSE","F","HC","P1Y","PER","0","2018",795,"D"
"26753","POL","_T","_TXRSE","_T","FTE","P1Y","FTE","0","2015",26655,NA
"26754","POL","_T","_TXRSE","_T","FTE","P1Y","FTE","0","2016",23625,NA
"26755","POL","_T","_TXRSE","_T","FTE","P1Y","FTE","0","2017",29518,"D"
"26756","POL","_T","_TXRSE","_T","FTE","P1Y","FTE","0","2018",44204.6,"D"
"26757","POL","BES","_TXRSE","_T","FTE","P1Y","FTE","0","2015",13308,NA
"26758","POL","BES","_TXRSE","_T","FTE","P1Y","FTE","0","2016",14921,"B"
"26759","POL","BES","_TXRSE","_T","FTE","P1Y","FTE","0","2017",19020,"D"
"26760","POL","BES","_TXRSE","_T","FTE","P1Y","FTE","0","2018",29253.7,"D"
"26761","POL","GOV","_TXRSE","_T","FTE","P1Y","FTE","0","2015",8455,NA
"26762","POL","GOV","_TXRSE","_T","FTE","P1Y","FTE","0","2016",1364,"B"
"26763","POL","GOV","_TXRSE","_T","FTE","P1Y","FTE","0","2017",1204,"D"
"26764","POL","GOV","_TXRSE","_T","FTE","P1Y","FTE","0","2018",1266.4,"D"
"26765","POL","HES","_TXRSE","_T","FTE","P1Y","FTE","0","2015",4836,NA
"26766","POL","HES","_TXRSE","_T","FTE","P1Y","FTE","0","2016",7238,NA
"26767","POL","HES","_TXRSE","_T","FTE","P1Y","FTE","0","2017",8928,"D"
"26768","POL","HES","_TXRSE","_T","FTE","P1Y","FTE","0","2018",13123.4,"D"
"26769","POL","PNP","_TXRSE","_T","FTE","P1Y","FTE","0","2013",47,NA
"26770","POL","PNP","_TXRSE","_T","FTE","P1Y","FTE","0","2014",69,NA
"26771","POL","PNP","_TXRSE","_T","FTE","P1Y","FTE","0","2015",56,NA
"26772","POL","PNP","_TXRSE","_T","FTE","P1Y","FTE","0","2016",102,NA
"26773","POL","PNP","_TXRSE","_T","FTE","P1Y","FTE","0","2017",367,"D"
"26774","POL","PNP","_TXRSE","_T","FTE","P1Y","FTE","0","2018",561.1,"D"
"26775","POL","_T","_TXRSE","_T","HC","P1Y","PER","0","2015",39427,NA
"26776","POL","_T","_TXRSE","_T","HC","P1Y","PER","0","2016",39063,NA
"26777","POL","_T","_TXRSE","_T","HC","P1Y","PER","0","2017",51378,"D"
"26778","POL","_T","_TXRSE","_T","HC","P1Y","PER","0","2018",73450,"D"
"26779","POL","BES","_TXRSE","_T","HC","P1Y","PER","0","2015",16759,NA
"26780","POL","BES","_TXRSE","_T","HC","P1Y","PER","0","2016",20465,"B"
"26781","POL","BES","_TXRSE","_T","HC","P1Y","PER","0","2017",26469,"D"
"26782","POL","BES","_TXRSE","_T","HC","P1Y","PER","0","2018",40269,"D"
"26783","POL","GOV","_TXRSE","_T","HC","P1Y","PER","0","2015",10991,NA
"26784","POL","GOV","_TXRSE","_T","HC","P1Y","PER","0","2016",3454,"B"
"26785","POL","GOV","_TXRSE","_T","HC","P1Y","PER","0","2017",2865,"D"
"26786","POL","GOV","_TXRSE","_T","HC","P1Y","PER","0","2018",2978,"D"
"26787","POL","HES","_TXRSE","_T","HC","P1Y","PER","0","2015",11624,NA
"26788","POL","HES","_TXRSE","_T","HC","P1Y","PER","0","2016",14977,NA
"26789","POL","HES","_TXRSE","_T","HC","P1Y","PER","0","2017",21179,"D"
"26790","POL","HES","_TXRSE","_T","HC","P1Y","PER","0","2018",29123,"D"
"26791","POL","PNP","_TXRSE","_T","HC","P1Y","PER","0","2013",70,NA
"26792","POL","PNP","_TXRSE","_T","HC","P1Y","PER","0","2014",78,NA
"26793","POL","PNP","_TXRSE","_T","HC","P1Y","PER","0","2015",53,NA
"26794","POL","PNP","_TXRSE","_T","HC","P1Y","PER","0","2016",167,NA
"26795","POL","PNP","_TXRSE","_T","HC","P1Y","PER","0","2017",865,"D"
"26796","POL","PNP","_TXRSE","_T","HC","P1Y","PER","0","2018",1080,"D"
"26797","POL","_T","_TXRSE","F","HC","P1Y","PER","0","2015",17743,NA
"26798","POL","_T","_TXRSE","F","HC","P1Y","PER","0","2016",18781,NA
"26799","POL","_T","_TXRSE","F","HC","P1Y","PER","0","2017",23667,"D"
"26800","POL","_T","_TXRSE","F","HC","P1Y","PER","0","2018",31123,"D"
"26801","POL","BES","_TXRSE","F","HC","P1Y","PER","0","2015",4604,NA
"26802","POL","BES","_TXRSE","F","HC","P1Y","PER","0","2016",6783,"B"
"26803","POL","BES","_TXRSE","F","HC","P1Y","PER","0","2017",8587,"D"
"26804","POL","BES","_TXRSE","F","HC","P1Y","PER","0","2018",11886,"D"
"26805","POL","GOV","_TXRSE","F","HC","P1Y","PER","0","2015",5882,NA
"26806","POL","GOV","_TXRSE","F","HC","P1Y","PER","0","2016",2693,"B"
"26807","POL","GOV","_TXRSE","F","HC","P1Y","PER","0","2017",2047,"D"
"26808","POL","GOV","_TXRSE","F","HC","P1Y","PER","0","2018",1920,"D"
"26809","POL","HES","_TXRSE","F","HC","P1Y","PER","0","2015",7218,NA
"26810","POL","HES","_TXRSE","F","HC","P1Y","PER","0","2016",9198,NA
"26811","POL","HES","_TXRSE","F","HC","P1Y","PER","0","2017",12699,"D"
"26812","POL","HES","_TXRSE","F","HC","P1Y","PER","0","2018",16840,"D"
"26813","POL","PNP","_TXRSE","F","HC","P1Y","PER","0","2015",39,NA
"26814","POL","PNP","_TXRSE","F","HC","P1Y","PER","0","2016",107,NA
"26815","POL","PNP","_TXRSE","F","HC","P1Y","PER","0","2017",334,"D"
"26816","POL","PNP","_TXRSE","F","HC","P1Y","PER","0","2018",477,"D"
"26817","POL","_T","TEC","_T","FTE","P1Y","FTE","0","1994",18936,NA
"26818","POL","_T","TEC","_T","FTE","P1Y","FTE","0","1995",19653,NA
"26819","POL","_T","TEC","_T","FTE","P1Y","FTE","0","1996",18836,NA
"26820","POL","_T","TEC","_T","FTE","P1Y","FTE","0","1997",17895,NA
"26821","POL","_T","TEC","_T","FTE","P1Y","FTE","0","1998",16939,NA
"26822","POL","_T","TEC","_T","FTE","P1Y","FTE","0","1999",15362,NA
"26823","POL","_T","TEC","_T","FTE","P1Y","FTE","0","2000",13648,NA
"26824","POL","_T","TEC","_T","FTE","P1Y","FTE","0","2001",12364,NA
"26825","POL","_T","TEC","_T","FTE","P1Y","FTE","0","2002",11435,NA
"26826","POL","_T","TEC","_T","FTE","P1Y","FTE","0","2003",10881,NA
"26827","POL","_T","TEC","_T","FTE","P1Y","FTE","0","2004",10044,NA
"26828","POL","_T","TEC","_T","FTE","P1Y","FTE","0","2005",8947,NA
"26829","POL","_T","TEC","_T","FTE","P1Y","FTE","0","2006",8661.6,NA
"26830","POL","_T","TEC","_T","FTE","P1Y","FTE","0","2007",8630.9,NA
"26831","POL","_T","TEC","_T","FTE","P1Y","FTE","0","2008",7289.9,NA
"26832","POL","_T","TEC","_T","FTE","P1Y","FTE","0","2009",7228.5,NA
"26833","POL","_T","TEC","_T","FTE","P1Y","FTE","0","2010",10938.6,NA
"26834","POL","_T","TEC","_T","FTE","P1Y","FTE","0","2011",13774.5,NA
"26835","POL","_T","TEC","_T","FTE","P1Y","FTE","0","2012",16076.9,NA
"26836","POL","_T","TEC","_T","FTE","P1Y","FTE","0","2013",14678.1,NA
"26837","POL","_T","TEC","_T","FTE","P1Y","FTE","0","2014",16703.4,NA
"26838","POL","_T","TEC","_T","FTE","P1Y","FTE","0","2015",16872,NA
"26839","POL","_T","TEC","_T","FTE","P1Y","FTE","0","2016",15187,NA
"26840","POL","BES","TEC","_T","FTE","P1Y","FTE","0","1994",8309,NA
"26841","POL","BES","TEC","_T","FTE","P1Y","FTE","0","1995",8593,NA
"26842","POL","BES","TEC","_T","FTE","P1Y","FTE","0","1996",7585,NA
"26843","POL","BES","TEC","_T","FTE","P1Y","FTE","0","1997",7614,NA
"26844","POL","BES","TEC","_T","FTE","P1Y","FTE","0","1998",6735,NA
"26845","POL","BES","TEC","_T","FTE","P1Y","FTE","0","1999",5756,NA
"26846","POL","BES","TEC","_T","FTE","P1Y","FTE","0","2000",5051,NA
"26847","POL","BES","TEC","_T","FTE","P1Y","FTE","0","2001",4574,NA
"26848","POL","BES","TEC","_T","FTE","P1Y","FTE","0","2002",2476,NA
"26849","POL","BES","TEC","_T","FTE","P1Y","FTE","0","2003",2964,NA
"26850","POL","BES","TEC","_T","FTE","P1Y","FTE","0","2004",2890,NA
"26851","POL","BES","TEC","_T","FTE","P1Y","FTE","0","2005",2936.5,NA
"26852","POL","BES","TEC","_T","FTE","P1Y","FTE","0","2006",3165.7,NA
"26853","POL","BES","TEC","_T","FTE","P1Y","FTE","0","2007",3382.2,NA
"26854","POL","BES","TEC","_T","FTE","P1Y","FTE","0","2008",2352.2,NA
"26855","POL","BES","TEC","_T","FTE","P1Y","FTE","0","2009",2716.7,NA
"26856","POL","BES","TEC","_T","FTE","P1Y","FTE","0","2010",4466.5,NA
"26857","POL","BES","TEC","_T","FTE","P1Y","FTE","0","2011",6285.2,NA
"26858","POL","BES","TEC","_T","FTE","P1Y","FTE","0","2012",7673.1,NA
"26859","POL","BES","TEC","_T","FTE","P1Y","FTE","0","2013",6694.2,NA
"26860","POL","BES","TEC","_T","FTE","P1Y","FTE","0","2014",8026.8,NA
"26861","POL","BES","TEC","_T","FTE","P1Y","FTE","0","2015",8271,NA
"26862","POL","BES","TEC","_T","FTE","P1Y","FTE","0","2016",10101,"B"
"26863","POL","GOV","TEC","_T","FTE","P1Y","FTE","0","1994",5653,NA
"26864","POL","GOV","TEC","_T","FTE","P1Y","FTE","0","1995",5773,NA
"26865","POL","GOV","TEC","_T","FTE","P1Y","FTE","0","1996",5534,NA
"26866","POL","GOV","TEC","_T","FTE","P1Y","FTE","0","1997",4837,NA
"26867","POL","GOV","TEC","_T","FTE","P1Y","FTE","0","1998",5040,NA
"26868","POL","GOV","TEC","_T","FTE","P1Y","FTE","0","1999",4689,NA
"26869","POL","GOV","TEC","_T","FTE","P1Y","FTE","0","2000",4388,NA
"26870","POL","GOV","TEC","_T","FTE","P1Y","FTE","0","2001",3913,NA
"26871","POL","GOV","TEC","_T","FTE","P1Y","FTE","0","2002",5166,NA
"26872","POL","GOV","TEC","_T","FTE","P1Y","FTE","0","2003",4384,NA
"26873","POL","GOV","TEC","_T","FTE","P1Y","FTE","0","2004",3876,NA
"26874","POL","GOV","TEC","_T","FTE","P1Y","FTE","0","2005",3301.2,NA
"26875","POL","GOV","TEC","_T","FTE","P1Y","FTE","0","2006",3056.6,NA
"26876","POL","GOV","TEC","_T","FTE","P1Y","FTE","0","2007",2713.7,NA
"26877","POL","GOV","TEC","_T","FTE","P1Y","FTE","0","2008",2830.8,NA
"26878","POL","GOV","TEC","_T","FTE","P1Y","FTE","0","2009",2660.9,NA
"26879","POL","GOV","TEC","_T","FTE","P1Y","FTE","0","2010",3967.2,NA
"26880","POL","GOV","TEC","_T","FTE","P1Y","FTE","0","2011",4488.8,NA
"26881","POL","GOV","TEC","_T","FTE","P1Y","FTE","0","2012",5174.9,NA
"26882","POL","GOV","TEC","_T","FTE","P1Y","FTE","0","2013",4984.3,NA
"26883","POL","GOV","TEC","_T","FTE","P1Y","FTE","0","2014",5371.2,NA
"26884","POL","GOV","TEC","_T","FTE","P1Y","FTE","0","2015",5224,NA
"26885","POL","GOV","TEC","_T","FTE","P1Y","FTE","0","2016",736,"B"
"26886","POL","HES","TEC","_T","FTE","P1Y","FTE","0","1994",4974,NA
"26887","POL","HES","TEC","_T","FTE","P1Y","FTE","0","1995",5287,NA
"26888","POL","HES","TEC","_T","FTE","P1Y","FTE","0","1996",5717,NA
"26889","POL","HES","TEC","_T","FTE","P1Y","FTE","0","1997",5444,NA
"26890","POL","HES","TEC","_T","FTE","P1Y","FTE","0","1998",5162,NA
"26891","POL","HES","TEC","_T","FTE","P1Y","FTE","0","1999",4915,NA
"26892","POL","HES","TEC","_T","FTE","P1Y","FTE","0","2000",4205,NA
"26893","POL","HES","TEC","_T","FTE","P1Y","FTE","0","2001",3870,NA
"26894","POL","HES","TEC","_T","FTE","P1Y","FTE","0","2002",3784,NA
"26895","POL","HES","TEC","_T","FTE","P1Y","FTE","0","2003",3520,NA
"26896","POL","HES","TEC","_T","FTE","P1Y","FTE","0","2004",3265,NA
"26897","POL","HES","TEC","_T","FTE","P1Y","FTE","0","2005",2697.3,NA
"26898","POL","HES","TEC","_T","FTE","P1Y","FTE","0","2006",2429.4,NA
"26899","POL","HES","TEC","_T","FTE","P1Y","FTE","0","2007",2520.5,NA
"26900","POL","HES","TEC","_T","FTE","P1Y","FTE","0","2008",2101.8,NA
"26901","POL","HES","TEC","_T","FTE","P1Y","FTE","0","2009",1846.6,NA
"26902","POL","HES","TEC","_T","FTE","P1Y","FTE","0","2010",2486,NA
"26903","POL","HES","TEC","_T","FTE","P1Y","FTE","0","2011",2982.2,NA
"26904","POL","HES","TEC","_T","FTE","P1Y","FTE","0","2012",3212.3,NA
"26905","POL","HES","TEC","_T","FTE","P1Y","FTE","0","2013",2985.5,NA
"26906","POL","HES","TEC","_T","FTE","P1Y","FTE","0","2014",3287.6,NA
"26907","POL","HES","TEC","_T","FTE","P1Y","FTE","0","2015",3352,NA
"26908","POL","HES","TEC","_T","FTE","P1Y","FTE","0","2016",4323,NA
"26909","POL","PNP","TEC","_T","FTE","P1Y","FTE","0","1994",0,NA
"26910","POL","PNP","TEC","_T","FTE","P1Y","FTE","0","1995",0,NA
"26911","POL","PNP","TEC","_T","FTE","P1Y","FTE","0","1996",0,NA
"26912","POL","PNP","TEC","_T","FTE","P1Y","FTE","0","1997",0,NA
"26913","POL","PNP","TEC","_T","FTE","P1Y","FTE","0","1998",2,NA
"26914","POL","PNP","TEC","_T","FTE","P1Y","FTE","0","1999",2,NA
